AP012342.1	tig00000001	78.087	1474	275	38	1056846	1058300	1142253	1143697	0.0	889
AP012342.1	tig00000001	84.240	882	125	7	1305513	1306383	400271	399393	0.0	846
AP012342.1	tig00000001	76.421	1531	339	20	1542814	1544333	2042194	2040675	0.0	808
AP012342.1	tig00000001	74.655	1811	429	27	2526860	2528654	1149298	1151094	0.0	774
AP012342.1	tig00000001	74.389	1882	418	50	58865	60714	1230466	1232315	0.0	747
AP012342.1	tig00000001	72.573	2009	497	45	1768105	1770083	1831024	1829040	3.97e-171	608
AP012342.1	tig00000001	71.623	2132	565	36	1715758	1717871	1884906	1882797	2.44e-153	549
AP012342.1	tig00000001	78.762	824	163	5	2058167	2058989	886648	887460	4.08e-151	542
AP012342.1	tig00000001	75.667	974	231	6	999509	1000479	1596583	1595613	9.02e-133	481
AP012342.1	tig00000001	73.668	1295	308	25	296127	297403	1417632	1418911	5.43e-130	472
AP012342.1	tig00000001	94.079	304	17	1	550317	550620	678345	678647	1.18e-126	460
AP012342.1	tig00000001	94.981	259	13	0	2023348	2023606	429033	429291	1.55e-110	407
AP012342.1	tig00000001	72.864	1264	309	28	1227710	1228956	143207	141961	2.01e-109	403
AP012342.1	tig00000001	74.095	1050	238	26	2089494	2090530	912674	913702	7.22e-109	401
AP012342.1	tig00000001	81.780	472	86	0	1374557	1375028	2455326	2454855	3.36e-107	396
AP012342.1	tig00000001	75.154	813	175	21	219472	220265	1333618	1334422	1.59e-95	357
AP012342.1	tig00000001	85.303	347	43	8	2056636	2056978	885070	885412	7.38e-94	351
AP012342.1	tig00000001	72.033	1323	324	41	1691252	1692548	1917036	1915734	7.38e-94	351
AP012342.1	tig00000001	76.636	642	140	8	271352	271988	1387576	1388212	3.43e-92	346
AP012342.1	tig00000001	89.961	259	26	0	1319911	1320169	429291	429033	7.43e-89	335
AP012342.1	tig00000001	89.961	259	26	0	1446360	1446618	429033	429291	7.43e-89	335
AP012342.1	tig00000001	88.129	278	29	3	788328	788605	51727	51454	1.24e-86	327
AP012342.1	tig00000001	89.231	260	26	2	548637	548895	658757	658499	1.61e-85	324
AP012342.1	tig00000001	82.906	351	36	8	787092	787419	681993	682342	1.26e-76	294
AP012342.1	tig00000001	73.760	766	193	8	1893808	1894569	1582811	1582050	1.26e-76	294
AP012342.1	tig00000001	84.494	316	9	13	851787	852074	319628	319325	4.57e-71	276
AP012342.1	tig00000001	85.185	270	39	1	1390519	1390788	2397092	2396824	4.57e-71	276
AP012342.1	tig00000001	86.325	234	32	0	2265939	2266172	856473	856240	5.95e-65	255
AP012342.1	tig00000001	77.857	420	84	9	2282034	2282446	1679581	1679998	7.70e-64	252
AP012342.1	tig00000001	75.830	542	102	17	394031	394568	1469749	1470265	9.96e-63	248
AP012342.1	tig00000001	72.266	887	217	23	1827691	1828561	1785717	1784844	9.96e-63	248
AP012342.1	tig00000001	83.462	260	34	9	67886	68141	61033	60779	2.79e-58	233
AP012342.1	tig00000001	83.398	259	34	9	145480	145734	60780	61033	1.00e-57	231
AP012342.1	tig00000001	83.398	259	34	9	1395261	1395515	61033	60780	1.00e-57	231
AP012342.1	tig00000001	83.398	259	34	9	1604862	1605116	60780	61033	1.00e-57	231
AP012342.1	tig00000001	90.805	174	15	1	79699	79872	678407	678579	1.00e-57	231
AP012342.1	tig00000001	89.560	182	18	1	2546174	2546354	676437	676256	3.61e-57	230
AP012342.1	tig00000001	72.300	787	200	15	2152173	2152950	983541	984318	3.61e-57	230
AP012342.1	tig00000001	76.026	463	97	13	295116	295571	1416618	1417073	1.30e-56	228
AP012342.1	tig00000001	85.581	215	29	2	2030353	2030566	1439604	1439391	1.68e-55	224
AP012342.1	tig00000001	85.782	211	27	3	592438	592647	848313	848105	2.17e-54	220
AP012342.1	tig00000001	74.768	539	113	15	1189025	1189562	1470265	1469749	2.17e-54	220
AP012342.1	tig00000001	98.333	120	2	0	1063658	1063777	84526	84645	1.31e-51	211
AP012342.1	tig00000001	98.333	120	2	0	1072266	1072385	84526	84645	1.31e-51	211
AP012342.1	tig00000001	98.333	120	2	0	1219101	1219220	84526	84645	1.31e-51	211
AP012342.1	tig00000001	98.333	120	2	0	1219101	1219220	149411	149292	1.31e-51	211
AP012342.1	tig00000001	98.333	120	2	0	1072266	1072385	149411	149292	1.31e-51	211
AP012342.1	tig00000001	98.333	120	2	0	1063658	1063777	149411	149292	1.31e-51	211
AP012342.1	tig00000001	74.004	527	129	7	1981784	1982306	798479	799001	1.69e-50	207
AP012342.1	tig00000001	74.438	489	119	6	1382541	1383026	2519583	2519098	6.08e-50	206
AP012342.1	tig00000001	89.726	146	13	2	1342372	1342516	439538	439682	7.92e-44	185
AP012342.1	tig00000001	94.737	114	6	0	548960	549073	658019	657906	1.33e-41	178
AP012342.1	tig00000001	88.194	144	16	1	787415	787558	839494	839352	2.22e-39	171
AP012342.1	tig00000001	98.901	91	1	0	211618	211708	1326621	1326711	3.71e-37	163
AP012342.1	tig00000001	89.683	126	11	2	1143145	1143269	2533521	2533645	4.80e-36	159
AP012342.1	tig00000001	100.000	84	0	0	127681	127764	652279	652362	6.21e-35	156
AP012342.1	tig00000001	95.833	96	4	0	1465131	1465226	2458163	2458068	6.21e-35	156
AP012342.1	tig00000001	97.753	89	2	0	213185	213273	1328678	1328766	2.23e-34	154
AP012342.1	tig00000001	96.774	93	2	1	213708	213799	1328794	1328886	2.23e-34	154
AP012342.1	tig00000001	93.204	103	5	2	2020209	2020310	838317	838418	2.89e-33	150
AP012342.1	tig00000001	100.000	80	0	0	619463	619542	635574	635495	1.04e-32	148
AP012342.1	tig00000001	98.780	82	1	0	1776512	1776593	1816941	1816860	3.74e-32	147
AP012342.1	tig00000001	100.000	78	0	0	1848289	1848366	1765214	1765137	1.34e-31	145
AP012342.1	tig00000001	100.000	78	0	0	1293839	1293916	2102095	2102018	1.34e-31	145
AP012342.1	tig00000001	97.590	83	2	0	808879	808961	365525	365443	4.83e-31	143
AP012342.1	tig00000001	94.681	94	2	3	449451	449541	1526860	1526953	4.83e-31	143
AP012342.1	tig00000001	96.512	86	3	0	801250	801335	1630300	1630385	4.83e-31	143
AP012342.1	tig00000001	87.805	123	11	2	543196	543316	660575	660695	1.74e-30	141
AP012342.1	tig00000001	100.000	75	0	0	2287722	2287796	1078033	1078107	6.25e-30	139
AP012342.1	tig00000001	91.262	103	8	1	790386	790487	1642441	1642543	6.25e-30	139
AP012342.1	tig00000001	98.718	78	1	0	1132294	1132371	2101346	2101423	6.25e-30	139
AP012342.1	tig00000001	97.531	81	1	1	1281664	1281744	2114454	2114375	2.25e-29	137
AP012342.1	tig00000001	97.468	79	2	0	980398	980476	198067	197989	8.09e-29	135
AP012342.1	tig00000001	97.468	79	2	0	2014321	2014399	832393	832471	8.09e-29	135
AP012342.1	tig00000001	97.403	77	2	0	838643	838719	331874	331798	1.05e-27	132
AP012342.1	tig00000001	96.250	80	3	0	2450033	2450112	1113438	1113517	1.05e-27	132
AP012342.1	tig00000001	95.181	83	3	1	1199826	1199907	62624	62706	3.76e-27	130
AP012342.1	tig00000001	87.179	117	11	4	201136	201250	1316516	1316630	3.76e-27	130
AP012342.1	tig00000001	96.203	79	2	1	2115470	2115547	933080	933158	1.35e-26	128
AP012342.1	tig00000001	93.103	87	6	0	47361	47447	1224666	1224752	1.35e-26	128
AP012342.1	tig00000001	96.104	77	3	0	77301	77377	1247542	1247618	4.87e-26	126
AP012342.1	tig00000001	93.023	86	5	1	848823	848907	321967	321882	1.75e-25	124
AP012342.1	tig00000001	70.725	690	168	27	791976	792640	1643998	1644678	1.75e-25	124
AP012342.1	tig00000001	78.049	205	37	5	2273970	2274170	1072299	1072499	6.30e-25	122
AP012342.1	tig00000001	75.479	261	57	7	135073	135329	366413	366670	2.27e-24	121
AP012342.1	tig00000001	77.320	194	43	1	81454	81646	118238	118045	3.79e-22	113
AP012342.1	tig00000001	73.077	338	82	7	680695	681028	575017	574685	1.36e-21	111
AP012342.1	tig00000001	91.250	80	7	0	1974079	1974158	791679	791758	4.90e-21	110
AP012342.1	tig00000001	92.105	76	6	0	800078	800153	1591438	1591513	1.76e-20	108
AP012342.1	tig00000001	87.097	93	12	0	787987	788079	56798	56706	6.34e-20	106
AP012342.1	tig00000001	91.026	78	7	0	1634454	1634531	2000375	2000298	6.34e-20	106
AP012342.1	tig00000001	90.909	77	7	0	516596	516672	713419	713343	2.28e-19	104
AP012342.1	tig00000001	100.000	54	0	0	127707	127760	684678	684731	2.95e-18	100
AP012342.1	tig00000001	78.912	147	29	2	467046	467191	118093	118238	1.06e-17	99.0
AP012342.1	tig00000001	78.912	147	29	2	1338723	1338868	118093	118238	1.06e-17	99.0
AP012342.1	tig00000001	87.952	83	10	0	1143191	1143273	198067	197985	1.06e-17	99.0
AP012342.1	tig00000001	88.462	78	9	0	980398	980475	2533567	2533644	1.37e-16	95.3
AP012342.1	tig00000001	96.429	56	2	0	2020242	2020297	860331	860386	4.94e-16	93.5
AP012342.1	tig00000001	88.462	78	8	1	373560	373637	1353379	1353303	4.94e-16	93.5
AP012342.1	tig00000001	87.805	82	5	5	127683	127762	319505	319427	1.78e-15	91.6
AP012342.1	tig00000001	98.077	52	1	0	1281669	1281720	2132589	2132538	1.78e-15	91.6
AP012342.1	tig00000001	100.000	48	0	0	1465179	1465226	2176916	2176869	6.39e-15	89.8
AP012342.1	tig00000001	85.227	88	9	4	1143188	1143273	1247539	1247624	2.30e-14	87.9
AP012342.1	tig00000001	87.342	79	6	4	980399	980475	1247542	1247618	2.30e-14	87.9
AP012342.1	tig00000001	81.651	109	15	5	366815	366921	1438639	1438744	8.26e-14	86.1
AP012342.1	tig00000001	97.959	49	1	0	779663	779711	1642465	1642513	8.26e-14	86.1
AP012342.1	tig00000001	97.959	49	1	0	1776517	1776565	1824918	1824870	8.26e-14	86.1
AP012342.1	tig00000001	94.545	55	2	1	134866	134919	652308	652362	2.97e-13	84.2
AP012342.1	tig00000001	95.833	48	2	0	134866	134913	684681	684728	1.38e-11	78.7
AP012342.1	tig00000001	73.822	191	38	8	291270	291454	1412809	1412993	1.08e-07	65.8
AP012342.1	tig00000001	97.143	35	1	0	134883	134917	319461	319427	5.01e-06	60.2
AP012342.1	tig00000001	100.000	31	0	0	1058504	1058534	79452	79482	1.80e-05	58.4
AP012342.1	tig00000001	100.000	31	0	0	1067113	1067143	79452	79482	1.80e-05	58.4
AP012342.1	tig00000001	100.000	31	0	0	1213947	1213977	79452	79482	1.80e-05	58.4
AP012342.1	tig00000001	100.000	31	0	0	1213947	1213977	154489	154459	1.80e-05	58.4
AP012342.1	tig00000001	100.000	31	0	0	1067113	1067143	154489	154459	1.80e-05	58.4
AP012342.1	tig00000001	100.000	31	0	0	1058504	1058534	154489	154459	1.80e-05	58.4
AP012342.1	tig00000001	94.444	36	2	0	786624	786659	1189513	1189478	6.48e-05	56.5
AP012342.1	tig00000001	100.000	28	0	0	2427374	2427401	1108593	1108620	8.38e-04	52.8
AP012342.1	tig00000001	100.000	28	0	0	189250	189277	1296913	1296940	8.38e-04	52.8
